[SYS] 2024/10/04 - 08:01:50 | One API v0.6.6 started 
[SYS] 2024/10/04 - 17:54:01 | batch update started 
[SYS] 2024/10/04 - 17:54:01 | batch update finished 
[SYS] 2024/10/04 - 17:54:11 | batch update started 
[SYS] 2024/10/04 - 17:54:11 | batch update finished 
[SYS] 2024/10/04 - 17:54:21 | batch update started 
[SYS] 2024/10/04 - 17:54:21 | batch update finished 
[SYS] 2024/10/04 - 17:54:31 | batch update started 
[SYS] 2024/10/04 - 17:54:31 | batch update finished 
[SYS] 2024/10/04 - 17:54:41 | batch update started 
[SYS] 2024/10/04 - 17:54:41 | batch update finished 
[SYS] 2024/10/04 - 17:54:51 | batch update started 
[SYS] 2024/10/04 - 17:54:51 | batch update finished 
[SYS] 2024/10/04 - 17:55:01 | batch update started 
[SYS] 2024/10/04 - 17:55:01 | batch update finished 
[SYS] 2024/10/04 - 17:55:11 | batch update started 
[SYS] 2024/10/04 - 17:55:11 | batch update finished 
[SYS] 2024/10/04 - 17:55:21 | batch update started 
[SYS] 2024/10/04 - 17:55:21 | batch update finished 
[SYS] 2024/10/04 - 17:55:31 | batch update started 
[SYS] 2024/10/04 - 17:55:31 | batch update finished 
[SYS] 2024/10/04 - 17:55:41 | batch update started 
[SYS] 2024/10/04 - 17:55:41 | batch update finished 
[SYS] 2024/10/04 - 17:55:51 | batch update started 
[SYS] 2024/10/04 - 17:55:51 | batch update finished 
[SYS] 2024/10/04 - 17:56:01 | batch update started 
[SYS] 2024/10/04 - 17:56:01 | batch update finished 
[SYS] 2024/10/04 - 17:56:11 | batch update started 
[SYS] 2024/10/04 - 17:56:11 | batch update finished 
[SYS] 2024/10/04 - 17:56:21 | batch update started 
[SYS] 2024/10/04 - 17:56:21 | batch update finished 
[SYS] 2024/10/04 - 17:56:31 | batch update started 
[SYS] 2024/10/04 - 17:56:31 | batch update finished 
[SYS] 2024/10/04 - 17:56:41 | batch update started 
[SYS] 2024/10/04 - 17:56:41 | batch update finished 
[SYS] 2024/10/04 - 17:56:51 | batch update started 
[SYS] 2024/10/04 - 17:56:51 | batch update finished 
[SYS] 2024/10/04 - 17:57:01 | batch update started 
[SYS] 2024/10/04 - 17:57:01 | batch update finished 
[SYS] 2024/10/04 - 17:57:11 | batch update started 
[SYS] 2024/10/04 - 17:57:11 | batch update finished 
[SYS] 2024/10/04 - 17:57:21 | batch update started 
[SYS] 2024/10/04 - 17:57:21 | batch update finished 
[SYS] 2024/10/04 - 17:57:31 | batch update started 
[SYS] 2024/10/04 - 17:57:31 | batch update finished 
[SYS] 2024/10/04 - 17:57:41 | batch update started 
[SYS] 2024/10/04 - 17:57:41 | batch update finished 
[SYS] 2024/10/04 - 17:57:51 | batch update started 
[SYS] 2024/10/04 - 17:57:51 | batch update finished 
[SYS] 2024/10/04 - 17:57:53 | syncing channels from database 
[SYS] 2024/10/04 - 17:57:53 | syncing options from database 
[SYS] 2024/10/04 - 17:57:53 | channels synced from database 
[SYS] 2024/10/04 - 17:58:01 | batch update started 
[SYS] 2024/10/04 - 17:58:01 | batch update finished 
[SYS] 2024/10/04 - 17:58:11 | batch update started 
[SYS] 2024/10/04 - 17:58:11 | batch update finished 
[SYS] 2024/10/04 - 17:58:21 | batch update started 
[SYS] 2024/10/04 - 17:58:21 | batch update finished 
[SYS] 2024/10/04 - 17:58:31 | batch update started 
[SYS] 2024/10/04 - 17:58:31 | batch update finished 
[SYS] 2024/10/04 - 17:58:41 | batch update started 
[SYS] 2024/10/04 - 17:58:41 | batch update finished 
[SYS] 2024/10/04 - 17:58:51 | batch update started 
[SYS] 2024/10/04 - 17:58:51 | batch update finished 
[SYS] 2024/10/04 - 17:59:01 | batch update started 
[SYS] 2024/10/04 - 17:59:01 | batch update finished 
[SYS] 2024/10/04 - 17:59:11 | batch update started 
[SYS] 2024/10/04 - 17:59:11 | batch update finished 
[SYS] 2024/10/04 - 17:59:21 | batch update started 
[SYS] 2024/10/04 - 17:59:21 | batch update finished 
[SYS] 2024/10/04 - 17:59:31 | batch update started 
[SYS] 2024/10/04 - 17:59:31 | batch update finished 
[SYS] 2024/10/04 - 17:59:41 | batch update started 
[SYS] 2024/10/04 - 17:59:41 | batch update finished 
[SYS] 2024/10/04 - 17:59:51 | batch update started 
[SYS] 2024/10/04 - 17:59:51 | batch update finished 
[SYS] 2024/10/04 - 18:00:01 | batch update started 
[SYS] 2024/10/04 - 18:00:01 | batch update finished 
[SYS] 2024/10/04 - 18:00:11 | batch update started 
[SYS] 2024/10/04 - 18:00:11 | batch update finished 
[SYS] 2024/10/04 - 18:00:21 | batch update started 
[SYS] 2024/10/04 - 18:00:21 | batch update finished 
[SYS] 2024/10/04 - 18:00:31 | batch update started 
[SYS] 2024/10/04 - 18:00:31 | batch update finished 
[SYS] 2024/10/04 - 18:00:41 | batch update started 
[SYS] 2024/10/04 - 18:00:41 | batch update finished 
[SYS] 2024/10/04 - 18:00:51 | batch update started 
[SYS] 2024/10/04 - 18:00:51 | batch update finished 
[SYS] 2024/10/04 - 18:01:01 | batch update started 
[SYS] 2024/10/04 - 18:01:01 | batch update finished 
[SYS] 2024/10/04 - 18:01:11 | batch update started 
[SYS] 2024/10/04 - 18:01:11 | batch update finished 
[SYS] 2024/10/04 - 18:01:21 | batch update started 
[SYS] 2024/10/04 - 18:01:21 | batch update finished 
[SYS] 2024/10/04 - 18:01:31 | batch update started 
[SYS] 2024/10/04 - 18:01:31 | batch update finished 
[SYS] 2024/10/04 - 18:01:41 | batch update started 
[SYS] 2024/10/04 - 18:01:41 | batch update finished 
[SYS] 2024/10/04 - 18:01:51 | batch update started 
[SYS] 2024/10/04 - 18:01:51 | batch update finished 
[SYS] 2024/10/04 - 18:02:01 | batch update started 
[SYS] 2024/10/04 - 18:02:01 | batch update finished 
[SYS] 2024/10/04 - 18:02:11 | batch update started 
[SYS] 2024/10/04 - 18:02:11 | batch update finished 
[SYS] 2024/10/04 - 18:02:21 | batch update started 
[SYS] 2024/10/04 - 18:02:21 | batch update finished 
[SYS] 2024/10/04 - 18:02:31 | batch update started 
[SYS] 2024/10/04 - 18:02:31 | batch update finished 
[SYS] 2024/10/04 - 18:02:41 | batch update started 
[SYS] 2024/10/04 - 18:02:41 | batch update finished 
[SYS] 2024/10/04 - 18:02:51 | batch update started 
[SYS] 2024/10/04 - 18:02:51 | batch update finished 
[SYS] 2024/10/04 - 18:03:01 | batch update started 
[SYS] 2024/10/04 - 18:03:01 | batch update finished 
[SYS] 2024/10/04 - 18:03:11 | batch update started 
[SYS] 2024/10/04 - 18:03:11 | batch update finished 
[SYS] 2024/10/04 - 18:03:21 | batch update started 
[SYS] 2024/10/04 - 18:03:21 | batch update finished 
[SYS] 2024/10/04 - 18:03:31 | batch update started 
[SYS] 2024/10/04 - 18:03:31 | batch update finished 
[SYS] 2024/10/04 - 18:03:41 | batch update started 
[SYS] 2024/10/04 - 18:03:41 | batch update finished 
[SYS] 2024/10/04 - 18:03:51 | batch update started 
[SYS] 2024/10/04 - 18:03:51 | batch update finished 
[SYS] 2024/10/04 - 18:04:01 | batch update started 
[SYS] 2024/10/04 - 18:04:01 | batch update finished 
[SYS] 2024/10/04 - 18:04:11 | batch update started 
[SYS] 2024/10/04 - 18:04:11 | batch update finished 
[SYS] 2024/10/04 - 18:04:21 | batch update started 
[SYS] 2024/10/04 - 18:04:21 | batch update finished 
[SYS] 2024/10/04 - 18:04:31 | batch update started 
[SYS] 2024/10/04 - 18:04:31 | batch update finished 
[SYS] 2024/10/04 - 18:04:41 | batch update started 
[SYS] 2024/10/04 - 18:04:41 | batch update finished 
[SYS] 2024/10/04 - 18:04:51 | batch update started 
[SYS] 2024/10/04 - 18:04:51 | batch update finished 
[SYS] 2024/10/04 - 18:05:01 | batch update started 
[SYS] 2024/10/04 - 18:05:01 | batch update finished 
[SYS] 2024/10/04 - 18:05:11 | batch update started 
[SYS] 2024/10/04 - 18:05:11 | batch update finished 
[SYS] 2024/10/04 - 18:05:21 | batch update started 
[SYS] 2024/10/04 - 18:05:21 | batch update finished 
[SYS] 2024/10/04 - 18:05:31 | batch update started 
[SYS] 2024/10/04 - 18:05:31 | batch update finished 
[SYS] 2024/10/04 - 18:05:41 | batch update started 
[SYS] 2024/10/04 - 18:05:41 | batch update finished 
[SYS] 2024/10/04 - 18:05:51 | batch update started 
[SYS] 2024/10/04 - 18:05:51 | batch update finished 
[SYS] 2024/10/04 - 18:06:01 | batch update started 
[SYS] 2024/10/04 - 18:06:01 | batch update finished 
[SYS] 2024/10/04 - 18:06:11 | batch update started 
[SYS] 2024/10/04 - 18:06:11 | batch update finished 
[SYS] 2024/10/04 - 18:06:21 | batch update started 
[SYS] 2024/10/04 - 18:06:21 | batch update finished 
[SYS] 2024/10/04 - 18:06:31 | batch update started 
[SYS] 2024/10/04 - 18:06:31 | batch update finished 
[SYS] 2024/10/04 - 18:06:41 | batch update started 
[SYS] 2024/10/04 - 18:06:41 | batch update finished 
[SYS] 2024/10/04 - 18:06:51 | batch update started 
[SYS] 2024/10/04 - 18:06:51 | batch update finished 
[SYS] 2024/10/04 - 18:07:01 | batch update started 
[SYS] 2024/10/04 - 18:07:01 | batch update finished 
[SYS] 2024/10/04 - 18:07:11 | batch update started 
[SYS] 2024/10/04 - 18:07:11 | batch update finished 
[SYS] 2024/10/04 - 18:07:21 | batch update started 
[SYS] 2024/10/04 - 18:07:21 | batch update finished 
[SYS] 2024/10/04 - 18:07:31 | batch update started 
[SYS] 2024/10/04 - 18:07:31 | batch update finished 
[SYS] 2024/10/04 - 18:07:41 | batch update started 
[SYS] 2024/10/04 - 18:07:41 | batch update finished 
[SYS] 2024/10/04 - 18:07:51 | batch update started 
[SYS] 2024/10/04 - 18:07:51 | batch update finished 
[SYS] 2024/10/04 - 18:07:53 | syncing options from database 
[SYS] 2024/10/04 - 18:07:53 | syncing channels from database 
[SYS] 2024/10/04 - 18:07:53 | channels synced from database 
[SYS] 2024/10/04 - 18:08:01 | batch update started 
[SYS] 2024/10/04 - 18:08:01 | batch update finished 
[SYS] 2024/10/04 - 18:08:11 | batch update started 
[SYS] 2024/10/04 - 18:08:11 | batch update finished 
[SYS] 2024/10/04 - 18:08:21 | batch update started 
[SYS] 2024/10/04 - 18:08:21 | batch update finished 
[SYS] 2024/10/04 - 18:08:31 | batch update started 
[SYS] 2024/10/04 - 18:08:31 | batch update finished 
[SYS] 2024/10/04 - 18:08:41 | batch update started 
[SYS] 2024/10/04 - 18:08:41 | batch update finished 
[SYS] 2024/10/04 - 18:08:51 | batch update started 
[SYS] 2024/10/04 - 18:08:51 | batch update finished 
[SYS] 2024/10/04 - 18:09:01 | batch update started 
[SYS] 2024/10/04 - 18:09:01 | batch update finished 
[SYS] 2024/10/04 - 18:09:11 | batch update started 
[SYS] 2024/10/04 - 18:09:11 | batch update finished 
[SYS] 2024/10/04 - 18:09:21 | batch update started 
[SYS] 2024/10/04 - 18:09:21 | batch update finished 
[SYS] 2024/10/04 - 18:09:31 | batch update started 
[SYS] 2024/10/04 - 18:09:31 | batch update finished 
[SYS] 2024/10/04 - 18:09:41 | batch update started 
[SYS] 2024/10/04 - 18:09:41 | batch update finished 
[SYS] 2024/10/04 - 18:09:51 | batch update started 
[SYS] 2024/10/04 - 18:09:51 | batch update finished 
[SYS] 2024/10/04 - 18:10:01 | batch update started 
[SYS] 2024/10/04 - 18:10:01 | batch update finished 
[SYS] 2024/10/04 - 18:10:11 | batch update started 
[SYS] 2024/10/04 - 18:10:11 | batch update finished 
[SYS] 2024/10/04 - 18:10:21 | batch update started 
[SYS] 2024/10/04 - 18:10:21 | batch update finished 
[SYS] 2024/10/04 - 18:10:31 | batch update started 
[SYS] 2024/10/04 - 18:10:31 | batch update finished 
[SYS] 2024/10/04 - 18:10:41 | batch update started 
[SYS] 2024/10/04 - 18:10:41 | batch update finished 
[SYS] 2024/10/04 - 18:10:51 | batch update started 
[SYS] 2024/10/04 - 18:10:51 | batch update finished 
[SYS] 2024/10/04 - 18:11:01 | batch update started 
[SYS] 2024/10/04 - 18:11:01 | batch update finished 
[SYS] 2024/10/04 - 18:11:11 | batch update started 
[SYS] 2024/10/04 - 18:11:11 | batch update finished 
[SYS] 2024/10/04 - 18:11:21 | batch update started 
[SYS] 2024/10/04 - 18:11:21 | batch update finished 
[SYS] 2024/10/04 - 18:11:31 | batch update started 
[SYS] 2024/10/04 - 18:11:31 | batch update finished 
[SYS] 2024/10/04 - 18:11:41 | batch update started 
[SYS] 2024/10/04 - 18:11:41 | batch update finished 
[SYS] 2024/10/04 - 18:11:51 | batch update started 
[SYS] 2024/10/04 - 18:11:51 | batch update finished 
[SYS] 2024/10/04 - 18:12:01 | batch update started 
[SYS] 2024/10/04 - 18:12:01 | batch update finished 
[SYS] 2024/10/04 - 18:12:11 | batch update started 
[SYS] 2024/10/04 - 18:12:11 | batch update finished 
[SYS] 2024/10/04 - 18:12:21 | batch update started 
[SYS] 2024/10/04 - 18:12:21 | batch update finished 
[SYS] 2024/10/04 - 18:12:31 | batch update started 
[SYS] 2024/10/04 - 18:12:31 | batch update finished 
[SYS] 2024/10/04 - 18:12:41 | batch update started 
[SYS] 2024/10/04 - 18:12:41 | batch update finished 
[SYS] 2024/10/04 - 18:12:51 | batch update started 
[SYS] 2024/10/04 - 18:12:51 | batch update finished 
[SYS] 2024/10/04 - 18:13:01 | batch update started 
[SYS] 2024/10/04 - 18:13:01 | batch update finished 
[SYS] 2024/10/04 - 18:13:12 | batch update started 
[SYS] 2024/10/04 - 18:13:12 | batch update finished 
[SYS] 2024/10/04 - 18:13:22 | batch update started 
[SYS] 2024/10/04 - 18:13:22 | batch update finished 
[SYS] 2024/10/04 - 18:13:32 | batch update started 
[SYS] 2024/10/04 - 18:13:32 | batch update finished 
[SYS] 2024/10/04 - 18:13:42 | batch update started 
[SYS] 2024/10/04 - 18:13:42 | batch update finished 
[SYS] 2024/10/04 - 18:13:52 | batch update started 
[SYS] 2024/10/04 - 18:13:52 | batch update finished 
[SYS] 2024/10/04 - 18:14:02 | batch update started 
[SYS] 2024/10/04 - 18:14:02 | batch update finished 
[SYS] 2024/10/04 - 18:14:12 | batch update started 
[SYS] 2024/10/04 - 18:14:12 | batch update finished 
[SYS] 2024/10/04 - 18:14:22 | batch update started 
[SYS] 2024/10/04 - 18:14:22 | batch update finished 
[SYS] 2024/10/04 - 18:14:32 | batch update started 
[SYS] 2024/10/04 - 18:14:32 | batch update finished 
[SYS] 2024/10/04 - 18:14:42 | batch update started 
[SYS] 2024/10/04 - 18:14:42 | batch update finished 
[SYS] 2024/10/04 - 18:14:52 | batch update started 
[SYS] 2024/10/04 - 18:14:52 | batch update finished 
[SYS] 2024/10/04 - 18:15:02 | batch update started 
[SYS] 2024/10/04 - 18:15:02 | batch update finished 
[SYS] 2024/10/04 - 18:15:12 | batch update started 
[SYS] 2024/10/04 - 18:15:12 | batch update finished 
[SYS] 2024/10/04 - 18:15:22 | batch update started 
[SYS] 2024/10/04 - 18:15:22 | batch update finished 
[SYS] 2024/10/04 - 18:15:32 | batch update started 
[SYS] 2024/10/04 - 18:15:32 | batch update finished 
[SYS] 2024/10/04 - 18:15:42 | batch update started 
[SYS] 2024/10/04 - 18:15:42 | batch update finished 
[SYS] 2024/10/04 - 18:15:52 | batch update started 
[SYS] 2024/10/04 - 18:15:52 | batch update finished 
[SYS] 2024/10/04 - 18:16:02 | batch update started 
[SYS] 2024/10/04 - 18:16:02 | batch update finished 
[SYS] 2024/10/04 - 18:16:12 | batch update started 
[SYS] 2024/10/04 - 18:16:12 | batch update finished 
[SYS] 2024/10/04 - 18:16:22 | batch update started 
[SYS] 2024/10/04 - 18:16:22 | batch update finished 
[SYS] 2024/10/04 - 18:16:32 | batch update started 
[SYS] 2024/10/04 - 18:16:32 | batch update finished 
[SYS] 2024/10/04 - 18:16:42 | batch update started 
[SYS] 2024/10/04 - 18:16:42 | batch update finished 
[SYS] 2024/10/04 - 18:16:52 | batch update started 
[SYS] 2024/10/04 - 18:16:52 | batch update finished 
[SYS] 2024/10/04 - 18:17:02 | batch update started 
[SYS] 2024/10/04 - 18:17:02 | batch update finished 
[SYS] 2024/10/04 - 18:17:12 | batch update started 
[SYS] 2024/10/04 - 18:17:12 | batch update finished 
[SYS] 2024/10/04 - 18:17:22 | batch update started 
[SYS] 2024/10/04 - 18:17:22 | batch update finished 
[SYS] 2024/10/04 - 18:17:32 | batch update started 
[SYS] 2024/10/04 - 18:17:32 | batch update finished 
[SYS] 2024/10/04 - 18:17:42 | batch update started 
[SYS] 2024/10/04 - 18:17:42 | batch update finished 
[SYS] 2024/10/04 - 18:17:52 | batch update started 
[SYS] 2024/10/04 - 18:17:52 | batch update finished 
[SYS] 2024/10/04 - 18:17:53 | syncing options from database 
[SYS] 2024/10/04 - 18:17:53 | syncing channels from database 
[SYS] 2024/10/04 - 18:17:53 | channels synced from database 
[SYS] 2024/10/04 - 18:18:02 | batch update started 
[SYS] 2024/10/04 - 18:18:02 | batch update finished 
[SYS] 2024/10/04 - 18:18:12 | batch update started 
[SYS] 2024/10/04 - 18:18:12 | batch update finished 
[SYS] 2024/10/04 - 18:18:22 | batch update started 
[SYS] 2024/10/04 - 18:18:22 | batch update finished 
[SYS] 2024/10/04 - 18:18:32 | batch update started 
[SYS] 2024/10/04 - 18:18:32 | batch update finished 
[SYS] 2024/10/04 - 18:18:42 | batch update started 
[SYS] 2024/10/04 - 18:18:42 | batch update finished 
[SYS] 2024/10/04 - 18:18:52 | batch update started 
[SYS] 2024/10/04 - 18:18:52 | batch update finished 
[SYS] 2024/10/04 - 18:19:02 | batch update started 
[SYS] 2024/10/04 - 18:19:02 | batch update finished 
[SYS] 2024/10/04 - 18:19:12 | batch update started 
[SYS] 2024/10/04 - 18:19:12 | batch update finished 
[SYS] 2024/10/04 - 18:19:22 | batch update started 
[SYS] 2024/10/04 - 18:19:22 | batch update finished 
[SYS] 2024/10/04 - 18:19:32 | batch update started 
[SYS] 2024/10/04 - 18:19:32 | batch update finished 
[SYS] 2024/10/04 - 18:19:42 | batch update started 
[SYS] 2024/10/04 - 18:19:42 | batch update finished 
[SYS] 2024/10/04 - 18:19:52 | batch update started 
[SYS] 2024/10/04 - 18:19:52 | batch update finished 
[SYS] 2024/10/04 - 18:20:02 | batch update started 
[SYS] 2024/10/04 - 18:20:02 | batch update finished 
[SYS] 2024/10/04 - 18:20:12 | batch update started 
[SYS] 2024/10/04 - 18:20:12 | batch update finished 
[SYS] 2024/10/04 - 18:20:22 | batch update started 
[SYS] 2024/10/04 - 18:20:22 | batch update finished 
[SYS] 2024/10/04 - 18:20:32 | batch update started 
[SYS] 2024/10/04 - 18:20:32 | batch update finished 
[SYS] 2024/10/04 - 18:20:42 | batch update started 
[SYS] 2024/10/04 - 18:20:42 | batch update finished 
[SYS] 2024/10/04 - 18:20:52 | batch update started 
[SYS] 2024/10/04 - 18:20:52 | batch update finished 
[SYS] 2024/10/04 - 18:21:02 | batch update started 
[SYS] 2024/10/04 - 18:21:02 | batch update finished 
[SYS] 2024/10/04 - 18:21:12 | batch update started 
[SYS] 2024/10/04 - 18:21:12 | batch update finished 
[SYS] 2024/10/04 - 18:21:22 | batch update started 
[SYS] 2024/10/04 - 18:21:22 | batch update finished 
[SYS] 2024/10/04 - 18:21:32 | batch update started 
[SYS] 2024/10/04 - 18:21:32 | batch update finished 
[SYS] 2024/10/04 - 18:21:42 | batch update started 
[SYS] 2024/10/04 - 18:21:42 | batch update finished 
[SYS] 2024/10/04 - 18:21:52 | batch update started 
[SYS] 2024/10/04 - 18:21:52 | batch update finished 
[SYS] 2024/10/04 - 18:22:02 | batch update started 
[SYS] 2024/10/04 - 18:22:02 | batch update finished 
[SYS] 2024/10/04 - 18:22:12 | batch update started 
[SYS] 2024/10/04 - 18:22:12 | batch update finished 
[SYS] 2024/10/04 - 18:22:22 | batch update started 
[SYS] 2024/10/04 - 18:22:22 | batch update finished 
[SYS] 2024/10/04 - 18:22:32 | batch update started 
[SYS] 2024/10/04 - 18:22:32 | batch update finished 
[SYS] 2024/10/04 - 18:22:42 | batch update started 
[SYS] 2024/10/04 - 18:22:42 | batch update finished 
[SYS] 2024/10/04 - 18:22:52 | batch update started 
[SYS] 2024/10/04 - 18:22:52 | batch update finished 
[SYS] 2024/10/04 - 18:23:02 | batch update started 
[SYS] 2024/10/04 - 18:23:02 | batch update finished 
[SYS] 2024/10/04 - 18:23:12 | batch update started 
[SYS] 2024/10/04 - 18:23:12 | batch update finished 
[SYS] 2024/10/04 - 18:23:22 | batch update started 
[SYS] 2024/10/04 - 18:23:22 | batch update finished 
[SYS] 2024/10/04 - 18:23:32 | batch update started 
[SYS] 2024/10/04 - 18:23:32 | batch update finished 
[SYS] 2024/10/04 - 18:23:42 | batch update started 
[SYS] 2024/10/04 - 18:23:42 | batch update finished 
[SYS] 2024/10/04 - 18:23:52 | batch update started 
[SYS] 2024/10/04 - 18:23:52 | batch update finished 
[SYS] 2024/10/04 - 18:24:02 | batch update started 
[SYS] 2024/10/04 - 18:24:02 | batch update finished 
[SYS] 2024/10/04 - 18:24:12 | batch update started 
[SYS] 2024/10/04 - 18:24:12 | batch update finished 
[SYS] 2024/10/04 - 18:24:22 | batch update started 
[SYS] 2024/10/04 - 18:24:22 | batch update finished 
[SYS] 2024/10/04 - 18:24:32 | batch update started 
[SYS] 2024/10/04 - 18:24:32 | batch update finished 
[SYS] 2024/10/04 - 18:24:42 | batch update started 
[SYS] 2024/10/04 - 18:24:42 | batch update finished 
[SYS] 2024/10/04 - 18:24:52 | batch update started 
[SYS] 2024/10/04 - 18:24:52 | batch update finished 
[SYS] 2024/10/04 - 18:25:02 | batch update started 
[SYS] 2024/10/04 - 18:25:02 | batch update finished 
[SYS] 2024/10/04 - 18:25:12 | batch update started 
[SYS] 2024/10/04 - 18:25:12 | batch update finished 
[SYS] 2024/10/04 - 18:25:22 | batch update started 
[SYS] 2024/10/04 - 18:25:22 | batch update finished 
[SYS] 2024/10/04 - 18:25:32 | batch update started 
[SYS] 2024/10/04 - 18:25:32 | batch update finished 
[SYS] 2024/10/04 - 18:25:42 | batch update started 
[SYS] 2024/10/04 - 18:25:42 | batch update finished 
[SYS] 2024/10/04 - 18:25:52 | batch update started 
[SYS] 2024/10/04 - 18:25:52 | batch update finished 
[SYS] 2024/10/04 - 18:26:02 | batch update started 
[SYS] 2024/10/04 - 18:26:02 | batch update finished 
[SYS] 2024/10/04 - 18:26:12 | batch update started 
[SYS] 2024/10/04 - 18:26:12 | batch update finished 
[SYS] 2024/10/04 - 18:26:22 | batch update started 
[SYS] 2024/10/04 - 18:26:22 | batch update finished 
[SYS] 2024/10/04 - 18:26:32 | batch update started 
[SYS] 2024/10/04 - 18:26:32 | batch update finished 
[SYS] 2024/10/04 - 18:26:42 | batch update started 
[SYS] 2024/10/04 - 18:26:42 | batch update finished 
[SYS] 2024/10/04 - 18:26:52 | batch update started 
[SYS] 2024/10/04 - 18:26:52 | batch update finished 
[SYS] 2024/10/04 - 18:27:02 | batch update started 
[SYS] 2024/10/04 - 18:27:02 | batch update finished 
[SYS] 2024/10/04 - 18:27:12 | batch update started 
[SYS] 2024/10/04 - 18:27:12 | batch update finished 
[SYS] 2024/10/04 - 18:27:22 | batch update started 
[SYS] 2024/10/04 - 18:27:22 | batch update finished 
[SYS] 2024/10/04 - 18:27:32 | batch update started 
[SYS] 2024/10/04 - 18:27:32 | batch update finished 
[SYS] 2024/10/04 - 18:27:42 | batch update started 
[SYS] 2024/10/04 - 18:27:42 | batch update finished 
[SYS] 2024/10/04 - 18:27:52 | batch update started 
[SYS] 2024/10/04 - 18:27:52 | batch update finished 
[SYS] 2024/10/04 - 18:27:53 | syncing options from database 
[SYS] 2024/10/04 - 18:27:53 | syncing channels from database 
[SYS] 2024/10/04 - 18:27:53 | channels synced from database 
[SYS] 2024/10/04 - 18:28:02 | batch update started 
[SYS] 2024/10/04 - 18:28:02 | batch update finished 
[SYS] 2024/10/04 - 18:28:12 | batch update started 
[SYS] 2024/10/04 - 18:28:12 | batch update finished 
[SYS] 2024/10/04 - 18:28:22 | batch update started 
[SYS] 2024/10/04 - 18:28:22 | batch update finished 
[SYS] 2024/10/04 - 18:28:32 | batch update started 
[SYS] 2024/10/04 - 18:28:32 | batch update finished 
[SYS] 2024/10/04 - 18:28:42 | batch update started 
[SYS] 2024/10/04 - 18:28:42 | batch update finished 
[SYS] 2024/10/04 - 18:28:52 | batch update started 
[SYS] 2024/10/04 - 18:28:52 | batch update finished 
[SYS] 2024/10/04 - 18:29:02 | batch update started 
[SYS] 2024/10/04 - 18:29:02 | batch update finished 
[SYS] 2024/10/04 - 18:29:12 | batch update started 
[SYS] 2024/10/04 - 18:29:12 | batch update finished 
[SYS] 2024/10/04 - 18:29:22 | batch update started 
[SYS] 2024/10/04 - 18:29:22 | batch update finished 
[SYS] 2024/10/04 - 18:29:32 | batch update started 
[SYS] 2024/10/04 - 18:29:32 | batch update finished 
[SYS] 2024/10/04 - 18:29:42 | batch update started 
[SYS] 2024/10/04 - 18:29:42 | batch update finished 
[SYS] 2024/10/04 - 18:29:52 | batch update started 
[SYS] 2024/10/04 - 18:29:52 | batch update finished 
[SYS] 2024/10/04 - 18:30:02 | batch update started 
[SYS] 2024/10/04 - 18:30:02 | batch update finished 
[SYS] 2024/10/04 - 18:30:12 | batch update started 
[SYS] 2024/10/04 - 18:30:12 | batch update finished 
[SYS] 2024/10/04 - 18:30:22 | batch update started 
[SYS] 2024/10/04 - 18:30:22 | batch update finished 
[SYS] 2024/10/04 - 18:30:32 | batch update started 
[SYS] 2024/10/04 - 18:30:32 | batch update finished 
[SYS] 2024/10/04 - 18:30:42 | batch update started 
[SYS] 2024/10/04 - 18:30:42 | batch update finished 
[SYS] 2024/10/04 - 18:30:52 | batch update started 
[SYS] 2024/10/04 - 18:30:52 | batch update finished 
[SYS] 2024/10/04 - 18:31:02 | batch update started 
[SYS] 2024/10/04 - 18:31:02 | batch update finished 
[SYS] 2024/10/04 - 18:31:12 | batch update started 
[SYS] 2024/10/04 - 18:31:12 | batch update finished 
[SYS] 2024/10/04 - 18:31:22 | batch update started 
[SYS] 2024/10/04 - 18:31:22 | batch update finished 
[SYS] 2024/10/04 - 18:31:32 | batch update started 
[SYS] 2024/10/04 - 18:31:32 | batch update finished 
[SYS] 2024/10/04 - 18:31:42 | batch update started 
[SYS] 2024/10/04 - 18:31:42 | batch update finished 
[SYS] 2024/10/04 - 18:31:52 | batch update started 
[SYS] 2024/10/04 - 18:31:52 | batch update finished 
[SYS] 2024/10/04 - 18:32:02 | batch update started 
[SYS] 2024/10/04 - 18:32:02 | batch update finished 
[SYS] 2024/10/04 - 18:32:12 | batch update started 
[SYS] 2024/10/04 - 18:32:12 | batch update finished 
[SYS] 2024/10/04 - 18:32:22 | batch update started 
[SYS] 2024/10/04 - 18:32:22 | batch update finished 
[SYS] 2024/10/04 - 18:32:32 | batch update started 
[SYS] 2024/10/04 - 18:32:32 | batch update finished 
[SYS] 2024/10/04 - 18:32:42 | batch update started 
[SYS] 2024/10/04 - 18:32:42 | batch update finished 
[SYS] 2024/10/04 - 18:32:52 | batch update started 
[SYS] 2024/10/04 - 18:32:52 | batch update finished 
[SYS] 2024/10/04 - 18:33:02 | batch update started 
[SYS] 2024/10/04 - 18:33:02 | batch update finished 
[SYS] 2024/10/04 - 18:33:12 | batch update started 
[SYS] 2024/10/04 - 18:33:12 | batch update finished 
[SYS] 2024/10/04 - 18:33:22 | batch update started 
[SYS] 2024/10/04 - 18:33:22 | batch update finished 
[SYS] 2024/10/04 - 18:33:32 | batch update started 
[SYS] 2024/10/04 - 18:33:32 | batch update finished 
[SYS] 2024/10/04 - 18:33:42 | batch update started 
