[SYS] 2024/10/05 - 02:09:48 | One API v0.6.6 started 
[SYS] 2024/10/05 - 14:05:06 | batch update finished 
[SYS] 2024/10/05 - 14:05:16 | batch update started 
[SYS] 2024/10/05 - 14:05:16 | batch update finished 
[SYS] 2024/10/05 - 14:05:27 | batch update started 
[SYS] 2024/10/05 - 14:05:27 | batch update finished 
[SYS] 2024/10/05 - 14:05:37 | batch update started 
[SYS] 2024/10/05 - 14:05:37 | batch update finished 
[SYS] 2024/10/05 - 14:05:47 | batch update started 
[SYS] 2024/10/05 - 14:05:47 | batch update finished 
[SYS] 2024/10/05 - 14:05:57 | batch update started 
[SYS] 2024/10/05 - 14:05:57 | batch update finished 
[SYS] 2024/10/05 - 14:06:07 | batch update started 
[SYS] 2024/10/05 - 14:06:07 | batch update finished 
[SYS] 2024/10/05 - 14:06:17 | batch update started 
[SYS] 2024/10/05 - 14:06:17 | batch update finished 
[SYS] 2024/10/05 - 14:06:27 | batch update started 
[SYS] 2024/10/05 - 14:06:27 | batch update finished 
[SYS] 2024/10/05 - 14:06:37 | batch update started 
[SYS] 2024/10/05 - 14:06:37 | batch update finished 
[SYS] 2024/10/05 - 14:06:47 | batch update started 
[SYS] 2024/10/05 - 14:06:47 | batch update finished 
[SYS] 2024/10/05 - 14:06:57 | batch update started 
[SYS] 2024/10/05 - 14:06:57 | batch update finished 
[SYS] 2024/10/05 - 14:07:07 | batch update started 
[SYS] 2024/10/05 - 14:07:07 | batch update finished 
[SYS] 2024/10/05 - 14:07:17 | batch update started 
[SYS] 2024/10/05 - 14:07:17 | batch update finished 
[SYS] 2024/10/05 - 14:07:27 | batch update started 
[SYS] 2024/10/05 - 14:07:27 | batch update finished 
[SYS] 2024/10/05 - 14:07:37 | batch update started 
[SYS] 2024/10/05 - 14:07:37 | batch update finished 
[SYS] 2024/10/05 - 14:07:47 | batch update started 
[SYS] 2024/10/05 - 14:07:47 | batch update finished 
[SYS] 2024/10/05 - 14:07:57 | batch update started 
[SYS] 2024/10/05 - 14:07:57 | batch update finished 
[SYS] 2024/10/05 - 14:08:07 | batch update started 
[SYS] 2024/10/05 - 14:08:07 | batch update finished 
[SYS] 2024/10/05 - 14:08:17 | batch update started 
[SYS] 2024/10/05 - 14:08:17 | batch update finished 
[SYS] 2024/10/05 - 14:08:27 | batch update started 
[SYS] 2024/10/05 - 14:08:27 | batch update finished 
[SYS] 2024/10/05 - 14:08:37 | batch update started 
[SYS] 2024/10/05 - 14:08:37 | batch update finished 
[SYS] 2024/10/05 - 14:08:47 | batch update started 
[SYS] 2024/10/05 - 14:08:47 | batch update finished 
[SYS] 2024/10/05 - 14:08:57 | batch update started 
[SYS] 2024/10/05 - 14:08:57 | batch update finished 
[SYS] 2024/10/05 - 14:09:07 | batch update started 
[SYS] 2024/10/05 - 14:09:07 | batch update finished 
[SYS] 2024/10/05 - 14:09:17 | batch update started 
[SYS] 2024/10/05 - 14:09:17 | batch update finished 
[SYS] 2024/10/05 - 14:09:27 | batch update started 
[SYS] 2024/10/05 - 14:09:27 | batch update finished 
[SYS] 2024/10/05 - 14:09:37 | batch update started 
[SYS] 2024/10/05 - 14:09:37 | batch update finished 
[SYS] 2024/10/05 - 14:09:47 | batch update started 
[SYS] 2024/10/05 - 14:09:47 | batch update finished 
[SYS] 2024/10/05 - 14:09:57 | batch update started 
[SYS] 2024/10/05 - 14:09:57 | batch update finished 
[SYS] 2024/10/05 - 14:10:07 | batch update started 
[SYS] 2024/10/05 - 14:10:07 | batch update finished 
[SYS] 2024/10/05 - 14:10:17 | batch update started 
[SYS] 2024/10/05 - 14:10:17 | batch update finished 
[SYS] 2024/10/05 - 14:10:27 | batch update started 
[SYS] 2024/10/05 - 14:10:27 | batch update finished 
[SYS] 2024/10/05 - 14:10:37 | batch update started 
[SYS] 2024/10/05 - 14:10:37 | batch update finished 
[SYS] 2024/10/05 - 14:10:47 | batch update started 
[SYS] 2024/10/05 - 14:10:47 | batch update finished 
[SYS] 2024/10/05 - 14:10:57 | batch update started 
[SYS] 2024/10/05 - 14:10:57 | batch update finished 
[SYS] 2024/10/05 - 14:11:07 | batch update started 
[SYS] 2024/10/05 - 14:11:07 | batch update finished 
[SYS] 2024/10/05 - 14:11:17 | batch update started 
[SYS] 2024/10/05 - 14:11:17 | batch update finished 
[SYS] 2024/10/05 - 14:11:27 | batch update started 
[SYS] 2024/10/05 - 14:11:27 | batch update finished 
[SYS] 2024/10/05 - 14:11:37 | batch update started 
[SYS] 2024/10/05 - 14:11:37 | batch update finished 
[SYS] 2024/10/05 - 14:11:47 | batch update started 
[SYS] 2024/10/05 - 14:11:47 | batch update finished 
[SYS] 2024/10/05 - 14:11:57 | batch update started 
[SYS] 2024/10/05 - 14:11:57 | batch update finished 
[SYS] 2024/10/05 - 14:11:59 | syncing options from database 
[SYS] 2024/10/05 - 14:11:59 | syncing channels from database 
[SYS] 2024/10/05 - 14:11:59 | channels synced from database 
[SYS] 2024/10/05 - 14:12:07 | batch update started 
[SYS] 2024/10/05 - 14:12:07 | batch update finished 
[SYS] 2024/10/05 - 14:12:17 | batch update started 
[SYS] 2024/10/05 - 14:12:17 | batch update finished 
[SYS] 2024/10/05 - 14:12:27 | batch update started 
[SYS] 2024/10/05 - 14:12:27 | batch update finished 
[SYS] 2024/10/05 - 14:12:37 | batch update started 
[SYS] 2024/10/05 - 14:12:37 | batch update finished 
[SYS] 2024/10/05 - 14:12:47 | batch update started 
[SYS] 2024/10/05 - 14:12:47 | batch update finished 
[SYS] 2024/10/05 - 14:12:57 | batch update started 
[SYS] 2024/10/05 - 14:12:57 | batch update finished 
[SYS] 2024/10/05 - 14:13:07 | batch update started 
[SYS] 2024/10/05 - 14:13:07 | batch update finished 
[SYS] 2024/10/05 - 14:13:17 | batch update started 
[SYS] 2024/10/05 - 14:13:17 | batch update finished 
[SYS] 2024/10/05 - 14:13:27 | batch update started 
[SYS] 2024/10/05 - 14:13:27 | batch update finished 
[SYS] 2024/10/05 - 14:13:37 | batch update started 
[SYS] 2024/10/05 - 14:13:37 | batch update finished 
[SYS] 2024/10/05 - 14:13:47 | batch update started 
[SYS] 2024/10/05 - 14:13:47 | batch update finished 
[SYS] 2024/10/05 - 14:13:57 | batch update started 
[SYS] 2024/10/05 - 14:13:57 | batch update finished 
[SYS] 2024/10/05 - 14:14:07 | batch update started 
[SYS] 2024/10/05 - 14:14:07 | batch update finished 
[SYS] 2024/10/05 - 14:14:17 | batch update started 
[SYS] 2024/10/05 - 14:14:17 | batch update finished 
[SYS] 2024/10/05 - 14:14:27 | batch update started 
[SYS] 2024/10/05 - 14:14:27 | batch update finished 
[SYS] 2024/10/05 - 14:14:37 | batch update started 
[SYS] 2024/10/05 - 14:14:37 | batch update finished 
[SYS] 2024/10/05 - 14:14:47 | batch update started 
[SYS] 2024/10/05 - 14:14:47 | batch update finished 
[SYS] 2024/10/05 - 14:14:57 | batch update started 
[SYS] 2024/10/05 - 14:14:57 | batch update finished 
[SYS] 2024/10/05 - 14:15:07 | batch update started 
[SYS] 2024/10/05 - 14:15:07 | batch update finished 
[SYS] 2024/10/05 - 14:15:17 | batch update started 
[SYS] 2024/10/05 - 14:15:17 | batch update finished 
[SYS] 2024/10/05 - 14:15:27 | batch update started 
[SYS] 2024/10/05 - 14:15:27 | batch update finished 
[SYS] 2024/10/05 - 14:15:37 | batch update started 
[SYS] 2024/10/05 - 14:15:37 | batch update finished 
[SYS] 2024/10/05 - 14:15:47 | batch update started 
[SYS] 2024/10/05 - 14:15:47 | batch update finished 
[SYS] 2024/10/05 - 14:15:57 | batch update started 
[SYS] 2024/10/05 - 14:15:57 | batch update finished 
[SYS] 2024/10/05 - 14:16:07 | batch update started 
[SYS] 2024/10/05 - 14:16:07 | batch update finished 
[SYS] 2024/10/05 - 14:16:17 | batch update started 
[SYS] 2024/10/05 - 14:16:17 | batch update finished 
[SYS] 2024/10/05 - 14:16:27 | batch update started 
[SYS] 2024/10/05 - 14:16:27 | batch update finished 
[SYS] 2024/10/05 - 14:16:37 | batch update started 
[SYS] 2024/10/05 - 14:16:37 | batch update finished 
[SYS] 2024/10/05 - 14:16:47 | batch update started 
[SYS] 2024/10/05 - 14:16:47 | batch update finished 
[SYS] 2024/10/05 - 14:16:57 | batch update started 
[SYS] 2024/10/05 - 14:16:57 | batch update finished 
[SYS] 2024/10/05 - 14:17:07 | batch update started 
[SYS] 2024/10/05 - 14:17:07 | batch update finished 
[SYS] 2024/10/05 - 14:17:17 | batch update started 
[SYS] 2024/10/05 - 14:17:17 | batch update finished 
[SYS] 2024/10/05 - 14:17:27 | batch update started 
[SYS] 2024/10/05 - 14:17:27 | batch update finished 
[SYS] 2024/10/05 - 14:17:37 | batch update started 
[SYS] 2024/10/05 - 14:17:37 | batch update finished 
[SYS] 2024/10/05 - 14:17:47 | batch update started 
[SYS] 2024/10/05 - 14:17:47 | batch update finished 
[SYS] 2024/10/05 - 14:17:57 | batch update started 
[SYS] 2024/10/05 - 14:17:57 | batch update finished 
[SYS] 2024/10/05 - 14:18:07 | batch update started 
[SYS] 2024/10/05 - 14:18:07 | batch update finished 
[SYS] 2024/10/05 - 14:18:17 | batch update started 
[SYS] 2024/10/05 - 14:18:17 | batch update finished 
[SYS] 2024/10/05 - 14:18:27 | batch update started 
[SYS] 2024/10/05 - 14:18:27 | batch update finished 
[SYS] 2024/10/05 - 14:18:37 | batch update started 
[SYS] 2024/10/05 - 14:18:37 | batch update finished 
[SYS] 2024/10/05 - 14:18:47 | batch update started 
[SYS] 2024/10/05 - 14:18:47 | batch update finished 
[SYS] 2024/10/05 - 14:18:57 | batch update started 
[SYS] 2024/10/05 - 14:18:57 | batch update finished 
[SYS] 2024/10/05 - 14:19:07 | batch update started 
[SYS] 2024/10/05 - 14:19:07 | batch update finished 
[SYS] 2024/10/05 - 14:19:17 | batch update started 
[SYS] 2024/10/05 - 14:19:17 | batch update finished 
[SYS] 2024/10/05 - 14:19:27 | batch update started 
[SYS] 2024/10/05 - 14:19:27 | batch update finished 
[SYS] 2024/10/05 - 14:19:37 | batch update started 
[SYS] 2024/10/05 - 14:19:37 | batch update finished 
[SYS] 2024/10/05 - 14:19:47 | batch update started 
[SYS] 2024/10/05 - 14:19:47 | batch update finished 
[SYS] 2024/10/05 - 14:19:57 | batch update started 
[SYS] 2024/10/05 - 14:19:57 | batch update finished 
[SYS] 2024/10/05 - 14:20:07 | batch update started 
[SYS] 2024/10/05 - 14:20:07 | batch update finished 
[SYS] 2024/10/05 - 14:20:17 | batch update started 
[SYS] 2024/10/05 - 14:20:17 | batch update finished 
[SYS] 2024/10/05 - 14:20:27 | batch update started 
[SYS] 2024/10/05 - 14:20:27 | batch update finished 
[SYS] 2024/10/05 - 14:20:37 | batch update started 
[SYS] 2024/10/05 - 14:20:37 | batch update finished 
[SYS] 2024/10/05 - 14:20:47 | batch update started 
[SYS] 2024/10/05 - 14:20:47 | batch update finished 
[SYS] 2024/10/05 - 14:20:57 | batch update started 
[SYS] 2024/10/05 - 14:20:57 | batch update finished 
[SYS] 2024/10/05 - 14:21:07 | batch update started 
[SYS] 2024/10/05 - 14:21:07 | batch update finished 
[SYS] 2024/10/05 - 14:21:17 | batch update started 
[SYS] 2024/10/05 - 14:21:17 | batch update finished 
[SYS] 2024/10/05 - 14:21:27 | batch update started 
[SYS] 2024/10/05 - 14:21:27 | batch update finished 
[SYS] 2024/10/05 - 14:21:37 | batch update started 
[SYS] 2024/10/05 - 14:21:37 | batch update finished 
[SYS] 2024/10/05 - 14:21:47 | batch update started 
[SYS] 2024/10/05 - 14:21:47 | batch update finished 
[SYS] 2024/10/05 - 14:21:57 | batch update started 
[SYS] 2024/10/05 - 14:21:57 | batch update finished 
[SYS] 2024/10/05 - 14:21:59 | syncing options from database 
[SYS] 2024/10/05 - 14:21:59 | syncing channels from database 
[SYS] 2024/10/05 - 14:21:59 | channels synced from database 
[SYS] 2024/10/05 - 14:22:07 | batch update started 
[SYS] 2024/10/05 - 14:22:07 | batch update finished 
[SYS] 2024/10/05 - 14:22:17 | batch update started 
[SYS] 2024/10/05 - 14:22:17 | batch update finished 
[SYS] 2024/10/05 - 14:22:27 | batch update started 
[SYS] 2024/10/05 - 14:22:27 | batch update finished 
[SYS] 2024/10/05 - 14:22:37 | batch update started 
[SYS] 2024/10/05 - 14:22:37 | batch update finished 
[SYS] 2024/10/05 - 14:22:47 | batch update started 
[SYS] 2024/10/05 - 14:22:47 | batch update finished 
[SYS] 2024/10/05 - 14:22:57 | batch update started 
[SYS] 2024/10/05 - 14:22:57 | batch update finished 
[SYS] 2024/10/05 - 14:23:07 | batch update started 
[SYS] 2024/10/05 - 14:23:07 | batch update finished 
[SYS] 2024/10/05 - 14:23:17 | batch update started 
[SYS] 2024/10/05 - 14:23:17 | batch update finished 
[SYS] 2024/10/05 - 14:23:27 | batch update started 
[SYS] 2024/10/05 - 14:23:27 | batch update finished 
[SYS] 2024/10/05 - 14:23:37 | batch update started 
[SYS] 2024/10/05 - 14:23:37 | batch update finished 
[SYS] 2024/10/05 - 14:23:47 | batch update started 
[SYS] 2024/10/05 - 14:23:47 | batch update finished 
[SYS] 2024/10/05 - 14:23:57 | batch update started 
[SYS] 2024/10/05 - 14:23:57 | batch update finished 
[SYS] 2024/10/05 - 14:24:07 | batch update started 
[SYS] 2024/10/05 - 14:24:07 | batch update finished 
[SYS] 2024/10/05 - 14:24:17 | batch update started 
[SYS] 2024/10/05 - 14:24:17 | batch update finished 
[SYS] 2024/10/05 - 14:24:27 | batch update started 
[SYS] 2024/10/05 - 14:24:27 | batch update finished 
[SYS] 2024/10/05 - 14:24:37 | batch update started 
[SYS] 2024/10/05 - 14:24:37 | batch update finished 
[SYS] 2024/10/05 - 14:24:47 | batch update started 
[SYS] 2024/10/05 - 14:24:47 | batch update finished 
[SYS] 2024/10/05 - 14:24:57 | batch update started 
[SYS] 2024/10/05 - 14:24:57 | batch update finished 
[SYS] 2024/10/05 - 14:25:07 | batch update started 
[SYS] 2024/10/05 - 14:25:07 | batch update finished 
[SYS] 2024/10/05 - 14:25:17 | batch update started 
[SYS] 2024/10/05 - 14:25:17 | batch update finished 
[SYS] 2024/10/05 - 14:25:27 | batch update started 
[SYS] 2024/10/05 - 14:25:27 | batch update finished 
[SYS] 2024/10/05 - 14:25:37 | batch update started 
[SYS] 2024/10/05 - 14:25:37 | batch update finished 
[SYS] 2024/10/05 - 14:25:47 | batch update started 
[SYS] 2024/10/05 - 14:25:47 | batch update finished 
[SYS] 2024/10/05 - 14:25:57 | batch update started 
[SYS] 2024/10/05 - 14:25:57 | batch update finished 
[SYS] 2024/10/05 - 14:26:07 | batch update started 
[SYS] 2024/10/05 - 14:26:07 | batch update finished 
[SYS] 2024/10/05 - 14:26:17 | batch update started 
[SYS] 2024/10/05 - 14:26:17 | batch update finished 
[SYS] 2024/10/05 - 14:26:27 | batch update started 
[SYS] 2024/10/05 - 14:26:27 | batch update finished 
[SYS] 2024/10/05 - 14:26:37 | batch update started 
[SYS] 2024/10/05 - 14:26:37 | batch update finished 
[SYS] 2024/10/05 - 14:26:47 | batch update started 
[SYS] 2024/10/05 - 14:26:47 | batch update finished 
[SYS] 2024/10/05 - 14:26:57 | batch update started 
[SYS] 2024/10/05 - 14:26:57 | batch update finished 
[SYS] 2024/10/05 - 14:27:07 | batch update started 
[SYS] 2024/10/05 - 14:27:07 | batch update finished 
[SYS] 2024/10/05 - 14:27:17 | batch update started 
[SYS] 2024/10/05 - 14:27:17 | batch update finished 
[SYS] 2024/10/05 - 14:27:27 | batch update started 
[SYS] 2024/10/05 - 14:27:27 | batch update finished 
[SYS] 2024/10/05 - 14:27:37 | batch update started 
[SYS] 2024/10/05 - 14:27:37 | batch update finished 
[SYS] 2024/10/05 - 14:27:47 | batch update started 
[SYS] 2024/10/05 - 14:27:47 | batch update finished 
[SYS] 2024/10/05 - 14:27:58 | batch update started 
[SYS] 2024/10/05 - 14:27:58 | batch update finished 
[SYS] 2024/10/05 - 14:28:08 | batch update started 
[SYS] 2024/10/05 - 14:28:08 | batch update finished 
[SYS] 2024/10/05 - 14:28:18 | batch update started 
[SYS] 2024/10/05 - 14:28:18 | batch update finished 
[SYS] 2024/10/05 - 14:28:28 | batch update started 
[SYS] 2024/10/05 - 14:28:28 | batch update finished 
[SYS] 2024/10/05 - 14:28:38 | batch update started 
[SYS] 2024/10/05 - 14:28:38 | batch update finished 
[SYS] 2024/10/05 - 14:28:48 | batch update started 
[SYS] 2024/10/05 - 14:28:48 | batch update finished 
[SYS] 2024/10/05 - 14:28:58 | batch update started 
[SYS] 2024/10/05 - 14:28:58 | batch update finished 
[SYS] 2024/10/05 - 14:29:08 | batch update started 
[SYS] 2024/10/05 - 14:29:08 | batch update finished 
[SYS] 2024/10/05 - 14:29:18 | batch update started 
[SYS] 2024/10/05 - 14:29:18 | batch update finished 
[SYS] 2024/10/05 - 14:29:28 | batch update started 
[SYS] 2024/10/05 - 14:29:28 | batch update finished 
[SYS] 2024/10/05 - 14:29:38 | batch update started 
[SYS] 2024/10/05 - 14:29:38 | batch update finished 
[SYS] 2024/10/05 - 14:29:48 | batch update started 
[SYS] 2024/10/05 - 14:29:48 | batch update finished 
[SYS] 2024/10/05 - 14:29:58 | batch update started 
[SYS] 2024/10/05 - 14:29:58 | batch update finished 
[SYS] 2024/10/05 - 14:30:08 | batch update started 
[SYS] 2024/10/05 - 14:30:08 | batch update finished 
[SYS] 2024/10/05 - 14:30:18 | batch update started 
[SYS] 2024/10/05 - 14:30:18 | batch update finished 
[SYS] 2024/10/05 - 14:30:28 | batch update started 
[SYS] 2024/10/05 - 14:30:28 | batch update finished 
[SYS] 2024/10/05 - 14:30:38 | batch update started 
[SYS] 2024/10/05 - 14:30:38 | batch update finished 
[SYS] 2024/10/05 - 14:30:48 | batch update started 
[SYS] 2024/10/05 - 14:30:48 | batch update finished 
[SYS] 2024/10/05 - 14:30:58 | batch update started 
[SYS] 2024/10/05 - 14:30:58 | batch update finished 
[SYS] 2024/10/05 - 14:31:08 | batch update started 
[SYS] 2024/10/05 - 14:31:08 | batch update finished 
[SYS] 2024/10/05 - 14:31:18 | batch update started 
[SYS] 2024/10/05 - 14:31:18 | batch update finished 
[SYS] 2024/10/05 - 14:31:28 | batch update started 
[SYS] 2024/10/05 - 14:31:28 | batch update finished 
[SYS] 2024/10/05 - 14:31:38 | batch update started 
[SYS] 2024/10/05 - 14:31:38 | batch update finished 
[SYS] 2024/10/05 - 14:31:48 | batch update started 
[SYS] 2024/10/05 - 14:31:48 | batch update finished 
[SYS] 2024/10/05 - 14:31:58 | batch update started 
[SYS] 2024/10/05 - 14:31:58 | batch update finished 
[SYS] 2024/10/05 - 14:31:59 | syncing options from database 
[SYS] 2024/10/05 - 14:31:59 | syncing channels from database 
[SYS] 2024/10/05 - 14:31:59 | channels synced from database 
[SYS] 2024/10/05 - 14:32:08 | batch update started 
[SYS] 2024/10/05 - 14:32:08 | batch update finished 
[SYS] 2024/10/05 - 14:32:18 | batch update started 
[SYS] 2024/10/05 - 14:32:18 | batch update finished 
[SYS] 2024/10/05 - 14:32:28 | batch update started 
[SYS] 2024/10/05 - 14:32:28 | batch update finished 
[SYS] 2024/10/05 - 14:32:38 | batch update started 
[SYS] 2024/10/05 - 14:32:38 | batch update finished 
[SYS] 2024/10/05 - 14:32:48 | batch update started 
[SYS] 2024/10/05 - 14:32:48 | batch update finished 
[SYS] 2024/10/05 - 14:32:58 | batch update started 
[SYS] 2024/10/05 - 14:32:58 | batch update finished 
[SYS] 2024/10/05 - 14:33:08 | batch update started 
[SYS] 2024/10/05 - 14:33:08 | batch update finished 
[SYS] 2024/10/05 - 14:33:18 | batch update started 
[SYS] 2024/10/05 - 14:33:18 | batch update finished 
[SYS] 2024/10/05 - 14:33:28 | batch update started 
[SYS] 2024/10/05 - 14:33:28 | batch update finished 
[SYS] 2024/10/05 - 14:33:38 | batch update started 
[SYS] 2024/10/05 - 14:33:38 | batch update finished 
[SYS] 2024/10/05 - 14:33:48 | batch update started 
[SYS] 2024/10/05 - 14:33:48 | batch update finished 
[SYS] 2024/10/05 - 14:33:58 | batch update started 
[SYS] 2024/10/05 - 14:33:58 | batch update finished 
[SYS] 2024/10/05 - 14:34:08 | batch update started 
[SYS] 2024/10/05 - 14:34:08 | batch update finished 
[SYS] 2024/10/05 - 14:34:18 | batch update started 
[SYS] 2024/10/05 - 14:34:18 | batch update finished 
[SYS] 2024/10/05 - 14:34:28 | batch update started 
[SYS] 2024/10/05 - 14:34:28 | batch update finished 
[SYS] 2024/10/05 - 14:34:38 | batch update started 
[SYS] 2024/10/05 - 14:34:38 | batch update finished 
[SYS] 2024/10/05 - 14:34:48 | batch update started 
[SYS] 2024/10/05 - 14:34:48 | batch update finished 
[SYS] 2024/10/05 - 14:34:58 | batch update started 
[SYS] 2024/10/05 - 14:34:58 | batch update finished 
[SYS] 2024/10/05 - 14:35:08 | batch update started 
[SYS] 2024/10/05 - 14:35:08 | batch update finished 
[SYS] 2024/10/05 - 14:35:18 | batch update started 
[SYS] 2024/10/05 - 14:35:18 | batch update finished 
[SYS] 2024/10/05 - 14:35:28 | batch update started 
[SYS] 2024/10/05 - 14:35:28 | batch update finished 
[SYS] 2024/10/05 - 14:35:38 | batch update started 
[SYS] 2024/10/05 - 14:35:38 | batch update finished 
[SYS] 2024/10/05 - 14:35:48 | batch update started 
[SYS] 2024/10/05 - 14:35:48 | batch update finished 
[SYS] 2024/10/05 - 14:35:58 | batch update started 
[SYS] 2024/10/05 - 14:35:58 | batch update finished 
[SYS] 2024/10/05 - 14:36:08 | batch update started 
[SYS] 2024/10/05 - 14:36:08 | batch update finished 
[SYS] 2024/10/05 - 14:36:18 | batch update started 
[SYS] 2024/10/05 - 14:36:18 | batch update finished 
[SYS] 2024/10/05 - 14:36:28 | batch update started 
[SYS] 2024/10/05 - 14:36:28 | batch update finished 
[SYS] 2024/10/05 - 14:36:38 | batch update started 
[SYS] 2024/10/05 - 14:36:38 | batch update finished 
[SYS] 2024/10/05 - 14:36:48 | batch update started 
[SYS] 2024/10/05 - 14:36:48 | batch update finished 
[SYS] 2024/10/05 - 14:36:58 | batch update started 
[SYS] 2024/10/05 - 14:36:58 | batch update finished 
[SYS] 2024/10/05 - 14:37:08 | batch update started 
[SYS] 2024/10/05 - 14:37:08 | batch update finished 
[SYS] 2024/10/05 - 14:37:18 | batch update started 
[SYS] 2024/10/05 - 14:37:18 | batch update finished 
[SYS] 2024/10/05 - 14:37:28 | batch update started 
[SYS] 2024/10/05 - 14:37:28 | batch update finished 
[SYS] 2024/10/05 - 14:37:38 | batch update started 
[SYS] 2024/10/05 - 14:37:38 | batch update finished 
[SYS] 2024/10/05 - 14:37:48 | batch update started 
[SYS] 2024/10/05 - 14:37:48 | batch update finished 
[SYS] 2024/10/05 - 14:37:58 | batch update started 
[SYS] 2024/10/05 - 14:37:58 | batch update finished 
[SYS] 2024/10/05 - 14:38:08 | batch update started 
[SYS] 2024/10/05 - 14:38:08 | batch update finished 
[SYS] 2024/10/05 - 14:38:18 | batch update started 
[SYS] 2024/10/05 - 14:38:18 | batch update finished 
[SYS] 2024/10/05 - 14:38:28 | batch update started 
[SYS] 2024/10/05 - 14:38:28 | batch update finished 
[SYS] 2024/10/05 - 14:38:38 | batch update started 
[SYS] 2024/10/05 - 14:38:38 | batch update finished 
[SYS] 2024/10/05 - 14:38:48 | batch update started 
[SYS] 2024/10/05 - 14:38:48 | batch update finished 
[SYS] 2024/10/05 - 14:38:58 | batch update started 
[SYS] 2024/10/05 - 14:38:58 | batch update finished 
[SYS] 2024/10/05 - 14:39:08 | batch update started 
[SYS] 2024/10/05 - 14:39:08 | batch update finished 
[SYS] 2024/10/05 - 14:39:18 | batch update started 
[SYS] 2024/10/05 - 14:39:18 | batch update finished 
[SYS] 2024/10/05 - 14:39:28 | batch update started 
[SYS] 2024/10/05 - 14:39:28 | batch update finished 
[SYS] 2024/10/05 - 14:39:38 | batch update started 
[SYS] 2024/10/05 - 14:39:38 | batch update finished 
[SYS] 2024/10/05 - 14:39:48 | batch update started 
[SYS] 2024/10/05 - 14:39:48 | batch update finished 
[SYS] 2024/10/05 - 14:39:58 | batch update started 
[SYS] 2024/10/05 - 14:39:58 | batch update finished 
[SYS] 2024/10/05 - 14:40:08 | batch update started 
[SYS] 2024/10/05 - 14:40:08 | batch update finished 
[SYS] 2024/10/05 - 14:40:18 | batch update started 
[SYS] 2024/10/05 - 14:40:18 | batch update finished 
[SYS] 2024/10/05 - 14:40:28 | batch update started 
[SYS] 2024/10/05 - 14:40:28 | batch update finished 
[SYS] 2024/10/05 - 14:40:38 | batch update started 
[SYS] 2024/10/05 - 14:40:38 | batch update finished 
[SYS] 2024/10/05 - 14:40:48 | batch update started 
[SYS] 2024/10/05 - 14:40:48 | batch update finished 
[SYS] 2024/10/05 - 14:40:58 | batch update started 
[SYS] 2024/10/05 - 14:40:58 | batch update finished 
[SYS] 2024/10/05 - 14:41:08 | batch update started 
[SYS] 2024/10/05 - 14:41:08 | batch update finished 
[SYS] 2024/10/05 - 14:41:18 | batch update started 
[SYS] 2024/10/05 - 14:41:18 | batch update finished 
[SYS] 2024/10/05 - 14:41:28 | batch update started 
[SYS] 2024/10/05 - 14:41:28 | batch update finished 
[SYS] 2024/10/05 - 14:41:38 | batch update started 
[SYS] 2024/10/05 - 14:41:38 | batch update finished 
[SYS] 2024/10/05 - 14:41:48 | batch update started 
[SYS] 2024/10/05 - 14:41:48 | batch update finished 
[SYS] 2024/10/05 - 14:41:58 | batch update started 
[SYS] 2024/10/05 - 14:41:58 | batch update finished 
[SYS] 2024/10/05 - 14:41:59 | syncing options from database 
[SYS] 2024/10/05 - 14:41:59 | syncing channels from database 
[SYS] 2024/10/05 - 14:41:59 | channels synced from database 
[SYS] 2024/10/05 - 14:42:08 | batch update started 
[SYS] 2024/10/05 - 14:42:08 | batch update finished 
[SYS] 2024/10/05 - 14:42:18 | batch update started 
[SYS] 2024/10/05 - 14:42:18 | batch update finished 
[SYS] 2024/10/05 - 14:42:28 | batch update started 
[SYS] 2024/10/05 - 14:42:28 | batch update finished 
[SYS] 2024/10/05 - 14:42:38 | batch update started 
[SYS] 2024/10/05 - 14:42:38 | batch update finished 
[SYS] 2024/10/05 - 14:42:48 | batch update started 
[SYS] 2024/10/05 - 14:42:48 | batch update finished 
[SYS] 2024/10/05 - 14:42:58 | batch update started 
[SYS] 2024/10/05 - 14:42:58 | batch update finished 
[SYS] 2024/10/05 - 14:43:08 | batch update started 
[SYS] 2024/10/05 - 14:43:08 | batch update finished 
[SYS] 2024/10/05 - 14:43:18 | batch update started 
[SYS] 2024/10/05 - 14:43:18 | batch update finished 
[SYS] 2024/10/05 - 14:43:28 | batch update started 
[SYS] 2024/10/05 - 14:43:28 | batch update finished 
[SYS] 2024/10/05 - 14:43:38 | batch update started 
[SYS] 2024/10/05 - 14:43:38 | batch update finished 
[SYS] 2024/10/05 - 14:43:48 | batch update started 
[SYS] 2024/10/05 - 14:43:48 | batch update finished 
[SYS] 2024/10/05 - 14:43:58 | batch update started 
[SYS] 2024/10/05 - 14:43:58 | batch update finished 
[SYS] 2024/10/05 - 14:44:08 | batch update started 
[SYS] 2024/10/05 - 14:44:08 | batch update finished 
[SYS] 2024/10/05 - 14:44:18 | batch update started 
[SYS] 2024/10/05 - 14:44:18 | batch update finished 
[SYS] 2024/10/05 - 14:44:28 | batch update started 
[SYS] 2024/10/05 - 14:44:28 | batch update finished 
[SYS] 2024/10/05 - 14:44:38 | batch update started 
[SYS] 2024/10/05 - 14:44:38 | batch update finished 
[SYS] 2024/10/05 - 14:44:48 | batch update started 
[SYS] 2024/10/05 - 14:44:48 | batch update finished 
